property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,Area Type,Area Size
House,15000000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,4.8
Flat,3200000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Sale,2,Marla,2.9
House,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,0,For Sale,0,Marla,2.4
House,25000000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,3,For Sale,3,Marla,9.6
Flat,7400000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,3,For Sale,3,Marla,6.3
Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,4,For Sale,4,Marla,6.4
Flat,9200000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,2,For Sale,2,Marla,5.0
Flat,4600000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,2,For Sale,2,Marla,4.0
Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Sale,2,Marla,4.7
Flat,5600000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,4.2
House,31000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,0,For Sale,6,Marla,9.6
House,22500000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,0,For Sale,4,Marla,4.8
House,24000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,0,For Sale,4,Marla,5.3
Flat,25000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Rent,3,Marla,6.2
House,85000000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,7,For Sale,7,Kanal,1.0
House,55000000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,7,For Sale,7,Marla,12.0
House,45000000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3,For Sale,3,Marla,14.2
House,105000000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,6,For Sale,6,Kanal,1.2
House,77500000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,5,For Sale,5,Kanal,1.2
House,65000000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,6,For Sale,6,Marla,14.2
House,48000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Kanal,1.0
House,48000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Kanal,1.0
Flat,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,2,For Rent,2,Marla,6.0
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Rent,2,Marla,4.7
House,9800000,Johar Town,Lahore,Punjab,31.471608000000003,74.265733,0,For Sale,3,Marla,3.5
House,16400000,Johar Town,Lahore,Punjab,31.462347,74.293642,6,For Sale,5,Marla,8.0
House,3600000,Bahria Town,Lahore,Punjab,31.355396,74.18556,1,For Sale,1,Marla,2.3
Flat,3600000,Bahria Town,Lahore,Punjab,31.355396,74.18556,1,For Sale,1,Marla,2.3
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,For Sale,5,Marla,10.0
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5,For Sale,5,Kanal,1.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,5,For Sale,5,Marla,10.0
House,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,Marla,10.0
House,46000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,6,Kanal,1.0
Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.536355,73.110664,2,For Sale,2,Marla,3.0
Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.536355,73.110664,2,For Sale,2,Marla,3.0
House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,0,For Sale,5,Kanal,1.0
House,12500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,5,For Sale,5,Marla,7.0
House,16000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,0,For Sale,0,Marla,10.0
House,48000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
House,48000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,Kanal,1.0
Flat,4600000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,3,For Sale,3,Marla,5.3
Flat,6800000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,2,For Sale,2,Marla,4.2
Flat,13500000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,3,For Sale,3,Marla,6.2
Flat,11500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,3,Marla,6.0
Flat,8500000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,0,For Sale,3,Marla,3.8
Flat,7000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,2,Marla,3.1
Flat,8500000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,0,For Sale,2,Marla,3.6
House,28000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,0,Marla,9.3
House,30000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,0,Marla,9.3
House,30000000,North Nazimabad,Karachi,Sindh,24.955324,67.051063,0,For Sale,0,Marla,8.0
House,27000000,North Nazimabad,Karachi,Sindh,24.955324,67.051063,0,For Sale,0,Marla,8.0
House,30000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,0,For Sale,0,Marla,8.0
House,42500000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,0,For Sale,0,Marla,13.6
House,35000000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,0,For Sale,0,Marla,9.3
House,45000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,0,For Sale,0,Marla,8.0
Flat,11500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,3,Marla,7.1
Flat,9500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,3,Marla,6.0
Flat,4000000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,0,For Sale,3,Marla,4.9
Flat,4200000,North Nazimabad,Karachi,Sindh,24.933961,67.046642,0,For Sale,2,Marla,3.3
Flat,6500000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,0,For Sale,2,Marla,4.9
Flat,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Sale,3,Marla,6.4
Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,2,For Sale,3,Marla,3.8
Flat,13500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,0,For Sale,3,Marla,6.7
Flat,13500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,0,For Sale,3,Marla,6.7
Flat,15500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,0,For Sale,4,Marla,7.6
Flat,7000000,E-11,Islamabad,Islamabad Capital,33.69746,72.967233,2,For Sale,2,Marla,4.7
House,65000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,14.0
House,250000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,8,For Rent,6,Kanal,1.0
House,225000,Bahria Town,Islamabad,Islamabad Capital,33.681653999999995,73.206131,10,For Rent,10,Kanal,1.0
House,30000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,4,For Rent,3,Marla,10.0
Flat,16000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,1,For Rent,1,Marla,2.2
House,32500000,Johar Town,Lahore,Punjab,31.469082,74.266148,5,For Sale,4,Marla,10.0
Flat,3000000,Johar Town,Lahore,Punjab,31.469082,74.266148,1,For Sale,1,Marla,1.7
House,10000000,Johar Town,Lahore,Punjab,31.452243,74.274702,0,For Sale,0,Marla,5.0
House,11500000,Johar Town,Lahore,Punjab,31.469082,74.266148,3,For Sale,3,Marla,5.0
House,24000000,Johar Town,Lahore,Punjab,31.469082,74.266148,5,For Sale,5,Marla,12.0
House,8700000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Sale,4,Marla,5.0
House,87500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.526943,73.093743,6,For Sale,6,Kanal,2.1
House,4150000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,2,For Sale,2,Marla,4.2
Flat,3600000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.4966,73.109311,1,For Sale,2,Marla,5.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5,For Sale,5,Marla,7.0
Flat,5200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,1,For Sale,1,Marla,2.5
House,15500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,4,For Sale,5,Marla,7.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4,For Sale,5,Marla,7.0
House,19900000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489746000000004,73.079553,5,For Sale,5,Marla,10.0
Flat,4200000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,1,For Sale,1,Marla,2.4
House,55000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,8,For Sale,6,Marla,16.0
Flat,9700000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,3,For Sale,3,Marla,6.7
House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,6,For Sale,6,Marla,12.0
House,22500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,5,For Sale,4,Marla,4.8
House,36500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,6,For Sale,6,Marla,12.0
Flat,4000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,2,For Sale,2,Marla,3.3
Flat,9000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,2,For Sale,2,Marla,4.7
Flat,6000000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,4.4
House,38500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,6,For Sale,6,Marla,12.0
Flat,16800000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,0,For Sale,3,Marla,7.1
Flat,6800000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,0,For Sale,2,Marla,3.1
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,2,For Sale,2,Marla,4.6
Flat,9000000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,3,For Sale,2,Marla,6.7
House,46500000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,0,For Sale,3,Marla,12.0
House,30000000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,5,For Sale,5,Marla,10.0
House,50000000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,6,For Sale,6,Marla,12.0
House,46000000,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,6,For Sale,6,Marla,11.0
House,140000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Rent,5,Kanal,1.0
House,80000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,4,For Rent,4,Marla,10.0
House,12000000,Johar Town,Lahore,Punjab,31.469082,74.266148,3,For Sale,3,Marla,5.0
House,18000000,Johar Town,Lahore,Punjab,31.471827,74.292462,5,For Sale,5,Marla,10.0
House,13000000,Johar Town,Lahore,Punjab,31.463884000000004,74.27126899999999,4,For Sale,5,Marla,5.0
House,19000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,5,For Sale,5,Marla,10.0
House,18000000,Johar Town,Lahore,Punjab,31.469082,74.266148,5,For Sale,5,Marla,7.0
House,7300000,Bahria Town,Lahore,Punjab,31.374195,74.191482,2,For Sale,1,Marla,5.0
House,97000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,8,For Sale,7,Kanal,2.0
House,17500000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,6,For Sale,5,Marla,8.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,4,For Sale,5,Marla,7.0
House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,2,For Sale,3,Marla,5.0
House,10800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,2,For Sale,3,Marla,5.0
Flat,13000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,0,For Sale,2,Marla,4.0
House,19500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.505403,73.073587,5,For Sale,5,Marla,10.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,6,For Sale,5,Marla,7.0
House,6000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,2,For Sale,2,Marla,5.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5,For Sale,5,Marla,7.0
House,4500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.4966,73.109311,1,For Sale,2,Marla,5.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,6,For Sale,5,Marla,7.0
Flat,9000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,3,For Sale,3,Marla,4.8
Flat,9000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,3,For Sale,3,Marla,4.8
Flat,7600000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Sale,3,Marla,6.0
Flat,7600000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Sale,3,Marla,6.0
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,6.4
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,6.4
House,9500000,Gulistan-e-Jauhar,Karachi,Sindh,24.933173,67.15664699999999,2,For Sale,2,Marla,8.0
House,36000000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,6,For Sale,6,Marla,9.6
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,6.4
House,36000000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,6,For Sale,6,Marla,9.6
Flat,15200000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,5,For Sale,4,Marla,12.0
House,9500000,Gulistan-e-Jauhar,Karachi,Sindh,24.933173,67.15664699999999,2,For Sale,2,Marla,8.0
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,6.4
House,29000000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,3,For Sale,3,Marla,9.3
Flat,10500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,3,For Sale,3,Marla,7.1
House,14000000,Gulistan-e-Jauhar,Karachi,Sindh,24.911038,67.141385,4,For Sale,4,Marla,4.8
House,17000000,Gulistan-e-Jauhar,Karachi,Sindh,24.911038,67.141385,4,For Sale,4,Marla,4.8
Flat,2400000,Gulistan-e-Jauhar,Karachi,Sindh,24.932222,67.14726,0,For Sale,2,Marla,4.0
Flat,2600000,Gulistan-e-Jauhar,Karachi,Sindh,24.904693,67.12281,0,For Sale,2,Marla,3.3
House,32500000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,0,For Sale,6,Marla,9.6
House,19000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,0,For Sale,4,Marla,4.8
House,58000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,0,For Sale,8,Marla,16.0
Flat,3200000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,3.2
Flat,66000,E-11,Islamabad,Islamabad Capital,33.691895,72.983462,3,For Rent,3,Marla,8.0
Flat,10500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,For Sale,3,Marla,7.3
House,42500000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,0,For Sale,6,Marla,10.0
House,45000000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Sale,3,Marla,11.0
Flat,9000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,3,Marla,8.9
House,47000000,Bahria Town,Islamabad,Islamabad Capital,33.764378,73.241887,5,For Sale,5,Kanal,1.0
House,75000000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,10,For Sale,10,Kanal,1.1
House,34000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,4,For Rent,4,Marla,4.5
Flat,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.502004,73.074353,0,For Rent,2,Marla,4.4
House,32000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.502004,73.074353,0,For Rent,0,Marla,5.0
House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,0,For Rent,5,Marla,7.0
House,67000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Rent,5,Marla,10.0
House,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,0,For Rent,0,Marla,7.0
House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0,For Rent,5,Marla,7.0
Flat,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,For Rent,2,Marla,8.0
House,26500000,Bahria Town,Lahore,Punjab,31.379287,74.181304,7,For Sale,6,Marla,12.0
House,21500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,11.0
House,42500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,7,For Sale,6,Kanal,1.0
House,13000000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,3,Marla,5.0
House,23000000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,6,For Sale,5,Marla,10.0
House,39500000,Johar Town,Lahore,Punjab,31.465275,74.28405,5,For Sale,5,Marla,11.0
House,16500000,Johar Town,Lahore,Punjab,31.469082,74.266148,5,For Sale,4,Marla,5.0
House,42500000,Johar Town,Lahore,Punjab,31.469082,74.266148,6,For Sale,5,Kanal,1.0
House,20500000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,5,For Sale,5,Marla,10.0
House,74000000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,6,For Sale,5,Kanal,1.2
Flat,5600000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Sale,2,Marla,4.0
Flat,8300000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,6.2
Flat,3800000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,2,For Sale,3,Marla,4.0
House,15000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,6,For Sale,5,Marla,4.8
House,43500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926605224609,67.13038635253899,0,For Sale,10,Marla,9.6
House,43500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,10,Marla,9.6
House,36500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,6,For Sale,6,Marla,8.0
House,47500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,6,For Sale,6,Marla,12.0
Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,2,For Sale,2,Marla,4.7
Flat,10000000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,3,For Sale,3,Marla,5.8
House,41500000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,7,For Sale,6,Marla,10.0
House,85000000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,7,For Sale,7,Kanal,1.2
Flat,5800000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,0,For Sale,0,Marla,3.8
House,40000000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,6,For Sale,6,Marla,12.0
House,60000000,Bahria Town,Islamabad,Islamabad Capital,33.495254,73.124993,5,For Sale,5,Kanal,1.0
Flat,6200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,2,For Sale,2,Marla,4.2
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,4,For Sale,4,Marla,10.0
House,20000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,7,For Sale,5,Marla,10.0
House,9500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,4,For Sale,3,Marla,5.0
Flat,8250000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,For Sale,2,Marla,4.9
Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Sale,1,Marla,2.1
Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Sale,1,Marla,3.0
Flat,5250000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,1,For Sale,1,Marla,3.1
Flat,8800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Sale,1,Marla,3.8
House,2800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,3.0
House,28000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.506584000000004,73.08697,5,For Sale,5,Marla,10.0
House,125000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,2,For Rent,5,Marla,17.0
House,36000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,5,For Rent,3,Marla,5.0
House,30000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,5,For Rent,4,Marla,5.0
House,13000000,Bahria Town,Lahore,Punjab,31.382805,74.188514,0,For Sale,3,Marla,5.0
House,9400000,Bahria Town,Lahore,Punjab,31.355396,74.18556,0,For Sale,3,Marla,6.1
House,9500000,Johar Town,Lahore,Punjab,31.470144,74.29628100000001,0,For Sale,3,Marla,5.0
House,15000000,Johar Town,Lahore,Punjab,31.463335,74.29714,0,For Sale,3,Marla,7.5
House,34000000,Johar Town,Lahore,Punjab,31.465275,74.28405,0,For Sale,6,Kanal,1.0
House,17500000,Johar Town,Lahore,Punjab,31.470144,74.29628100000001,0,For Sale,5,Kanal,1.0
House,11500000,Johar Town,Lahore,Punjab,31.455867,74.274273,0,For Sale,3,Marla,3.5
Flat,22000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,For Rent,2,Marla,4.4
Flat,9500000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,3,For Sale,3,Marla,5.0
House,120000000,North Nazimabad,Karachi,Sindh,24.944397,67.041783,3,For Sale,4,Kanal,1.3
Flat,5300000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,2,For Sale,2,Marla,4.7
Flat,12500000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,0,For Sale,3,Marla,7.1
House,15000000,Bahria Town,Islamabad,Islamabad Capital,33.698471999999995,73.223812,3,For Sale,3,Marla,5.0
House,34000000,Bahria Town,Islamabad,Islamabad Capital,33.695972999999995,73.215615,4,For Sale,4,Marla,14.0
House,23500000,Bahria Town,Islamabad,Islamabad Capital,33.695972999999995,73.215615,5,For Sale,5,Marla,10.0
House,31500000,Bahria Town,Islamabad,Islamabad Capital,33.695972999999995,73.215615,6,For Sale,5,Marla,10.0
House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4,For Sale,3,Marla,5.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,6,For Sale,5,Marla,7.3
Flat,3437000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,1,For Sale,1,Marla,2.3
Flat,3437000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,1,For Sale,1,Marla,2.3
Flat,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,5.8
House,250000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,8,For Rent,8,Kanal,2.0
House,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,For Rent,3,Marla,8.0
House,250000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,8,For Rent,7,Kanal,1.0
House,38000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,For Rent,3,Marla,8.0
Flat,28000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,1,For Rent,1,Marla,3.0
Flat,32000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,1,For Rent,1,Marla,1.3
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,2,For Rent,1,Marla,3.1
House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497172,73.080883,7,For Rent,5,Marla,10.0
House,16500000,Johar Town,Lahore,Punjab,31.455867,74.274273,5,For Sale,5,Marla,5.0
House,16500000,Johar Town,Lahore,Punjab,31.465495,74.276676,5,For Sale,5,Marla,5.0
House,20000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,7,For Sale,5,Marla,11.5
House,12500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,3,Marla,5.0
Flat,2000000,Johar Town,Lahore,Punjab,31.462347,74.293642,1,For Sale,1,Marla,1.6
